EventId,DER_mass_MMC,DER_mass_transverse_met_lep,DER_mass_vis,DER_pt_h,DER_deltaeta_jet_jet,DER_mass_jet_jet,DER_prodeta_jet_jet,DER_deltar_tau_lep,DER_pt_tot,DER_sum_pt,DER_pt_ratio_lep_tau,DER_met_phi_centrality,DER_lep_eta_centrality,PRI_tau_pt,PRI_tau_eta,PRI_tau_phi,PRI_lep_pt,PRI_lep_eta,PRI_lep_phi,PRI_met,PRI_met_phi,PRI_met_sumet,PRI_jet_num,PRI_jet_leading_pt,PRI_jet_leading_eta,PRI_jet_leading_phi,PRI_jet_subleading_pt,PRI_jet_subleading_eta,PRI_jet_subleading_phi,PRI_jet_all_pt,Weight,Label
105334,151.654,50.106,96.115,28.251,-999,-999,-999,2.963,28.251,92.018,1.318,1.411,-999,39.693,1.177,1.009,52.325,1.881,-1.869,17.887,0.05,164.474,0,-999,-999,-999,-999,-999,-999,0,4.634820078,b
105335,31.02,63.479,28.007,28.996,-999,-999,-999,0.8,26.961,106.529,0.535,-1.31,-999,48.657,0.891,1.595,26.017,1.235,0.872,41.391,-1.756,154.838,1,31.855,1.375,-2.762,-999,-999,-999,31.855,1.734510677,b
105336,112.195,19.4,67.327,144.086,1.461,169.387,-0.528,1.424,33.556,382.755,0.799,0.585,0,51.479,1.024,2.791,41.107,2.174,1.951,72.598,1.594,418.196,3,118.599,-0.656,-1.283,49.721,0.805,0.303,290.168,0.018636117,s
105337,112,62.755,44.94,181.377,2.67,416.359,-1.674,1.273,25.916,302.934,2.604,1.334,0.914,22.711,0.666,-0.208,59.144,0.071,0.918,114.791,0.136,408.248,2,127.796,-1.664,2.759,93.283,1.006,-1.974,221.079,0.001502705,s
105338,241.456,45.586,181.861,26.473,-999,-999,-999,2.956,26.473,178.839,0.989,1.41,-999,89.913,0.492,1.941,88.926,0.916,-1.417,7.971,2.811,182.675,0,-999,-999,-999,-999,-999,-999,0,1.925304943,b
105339,89.273,33.697,71.553,51.958,-999,-999,-999,2.027,51.958,86.846,0.61,-0.342,-999,53.939,1.621,-2.593,32.907,1.573,1.664,8.987,-1.881,164.312,0,-999,-999,-999,-999,-999,-999,0,0.307169524,b
105340,-999,79.215,40.612,3.142,-999,-999,-999,1.465,3.142,51.975,1.475,-1.195,-999,21,-0.833,0.615,30.974,-2.273,0.348,50.677,-2.745,105.162,0,-999,-999,-999,-999,-999,-999,0,5.321276889,b
105341,131.743,53.307,106.181,63.574,-999,-999,-999,2.459,28.508,169.388,2.807,-1.312,-999,33.4,0.677,2.389,93.763,0.929,-0.057,7.865,-2.813,266.716,1,42.225,-0.711,3.013,-999,-999,-999,42.225,2.159931396,b
105342,86.145,55.101,70.034,152.992,1.323,295.688,-0.328,0.829,25.471,460.804,0.69,-0.303,0.123,104.625,-0.663,0.149,72.193,-0.625,-0.68,20.051,-2.299,565.443,2,216.563,-0.33,2.827,67.423,0.993,0.03,283.986,1.373390947,b
105343,138.632,103.503,74.995,0.708,-999,-999,-999,2.89,0.708,84.67,2.876,-1.263,-999,21.846,-1.074,1.387,62.824,-1.488,-2.036,42.821,0.972,123.408,0,-999,-999,-999,-999,-999,-999,0,2.296842753,b
105344,106.337,10.298,80.57,58.876,0.762,91.774,0.397,2.24,18.016,197.19,2.2,0.039,0.181,30.165,-1.283,-2.611,66.367,-1.235,-0.372,8.467,0.066,289.97,2,69.096,-1.118,2.582,31.562,-0.356,0.419,100.659,0.018636117,s
105345,89.565,42.549,67.104,53.614,-999,-999,-999,2.114,1.478,126.007,1.938,0.837,-999,24.278,0.972,-0.744,47.056,-0.216,-2.493,14.589,-0.598,104.958,1,54.673,-0.012,1.41,-999,-999,-999,54.673,2.408111542,b
105346,-999,82.47,62.857,164.34,0.774,90.65,-0.083,2.686,4.118,237.687,1.866,1.412,0.998,23.377,0.058,-2.473,43.625,-0.24,0.196,143.718,-0.899,256.031,2,99.078,-0.646,2.588,71.607,0.129,1.935,170.685,0.744056247,b
105347,117.111,0.406,54.932,133.966,1.477,121.135,-0.497,1.871,61.932,199.446,1.347,1.137,0.126,21.948,0.586,1.023,29.57,-1.284,1.086,82.479,1.078,248.445,3,71.875,0.518,-1.634,38.689,-0.959,2.833,147.929,0.001502705,s
105348,149.583,72.001,118.317,20.56,1.074,110.603,0.47,2.686,1.123,213.513,1.571,-1.394,0.003,45.092,-0.414,0.26,70.841,0.407,-2.298,21.276,1.611,276.323,2,55.787,-0.334,2.093,41.794,-1.408,-0.73,97.581,0.018636117,s
105349,94.046,2.355,67.304,52.051,0.241,117.282,2.901,3.135,2.494,198.152,2.272,-1.412,0,22.322,-2.151,3.06,50.711,-2.154,-0.088,23.695,-0.021,260.346,2,85.243,-1.587,2.813,39.876,-1.828,-0.673,125.119,0.309795156,b
105350,-999,63.053,136.744,69.054,-999,-999,-999,2.973,56.588,131.028,1.113,-1.244,-999,47.066,-0.057,-1.424,52.375,-1.845,0.951,79.074,1.975,320.157,1,31.587,-1.459,-0.718,-999,-999,-999,31.587,0.744056247,b
105351,148.187,62.883,118.617,4.927,-999,-999,-999,3.027,4.927,92.252,1.247,-1.412,-999,41.054,0.905,1.875,51.198,-0.659,-1.816,26.701,0.217,104.554,0,-999,-999,-999,-999,-999,-999,0,5.281304227,b
105352,126.91,63.266,68.417,118.249,3.54,300.274,-2.889,1.857,25.686,189.077,0.67,1.153,0.765,49.193,0.378,1.306,32.98,-0.423,2.98,65,1.476,282.552,2,66.726,2.263,-1.832,40.178,-1.277,-0.749,106.904,0.001502705,s
105353,-999,104.834,81.37,0.593,-999,-999,-999,2.099,0.593,96.439,1.61,-1.375,-999,36.955,0.728,0.791,59.483,0.804,2.888,51.511,-0.908,103.588,0,-999,-999,-999,-999,-999,-999,0,0.002653311,s
105354,166.063,44.398,119.116,64.266,0.661,43.964,-0.109,2.75,50.096,191.294,0.942,0.574,0.002,39.736,-1.373,1.871,37.446,0.865,0.272,19.048,2.234,396.004,2,60.751,-0.304,-1.749,53.361,0.357,-1.605,114.112,0.744056247,b
105355,143.395,97.928,74.58,41.719,-999,-999,-999,2.597,3.752,119.988,2.952,0.799,-999,20.215,0.673,-2.081,59.677,1.701,1.817,44.645,-1.969,163.295,1,40.095,3.101,0.105,-999,-999,-999,40.095,2.494587717,b
105356,81.994,8.767,41.346,174.331,-999,-999,-999,0.984,24.665,240.241,1.06,0.682,-999,39.601,1.333,-1.424,41.995,0.416,-1.78,96.132,-1.918,258.979,1,158.644,0.675,1.48,-999,-999,-999,158.644,1.681611443,b
105357,106.794,48.436,76.594,9.725,-999,-999,-999,3.055,9.725,73.34,1.701,-1.408,-999,27.156,-2.119,-2.924,46.185,-1.296,0.417,14.547,-1.996,144.602,0,-999,-999,-999,-999,-999,-999,0,2.224874172,b
105358,-999,82.978,15.358,6.691,-999,-999,-999,0.532,24.749,87.855,1.392,-0.869,-999,24.128,1.967,0.478,33.586,1.439,0.538,51.252,-2.595,173.748,1,30.141,3.82,-2.324,-999,-999,-999,30.141,2.068310666,b
105359,96.889,54.818,58.061,2.577,-999,-999,-999,2.936,2.577,60.759,1.984,-1.316,-999,20.362,1.784,-2.833,40.397,2.167,0.539,18.733,-2.432,67.752,0,-999,-999,-999,-999,-999,-999,0,4.810189824,b
105360,104.001,55.839,80.421,134.338,3.328,405.558,-2.221,1.683,1.804,312.625,4.548,1.381,0.954,24.961,0.754,2.259,113.527,0.38,0.618,27.213,1.67,347.223,2,128.548,2.403,-2.51,45.589,-0.924,-0.911,174.136,0.001502705,s
105361,129.956,94.255,89.83,27.478,-999,-999,-999,2.893,27.478,94.007,2.076,1.326,-999,30.56,-2.17,1.613,63.447,-1.68,-1.819,37.496,1.844,196.83,0,-999,-999,-999,-999,-999,-999,0,4.891653669,b
105362,116.959,3.302,85.595,59.035,-999,-999,-999,2.381,5.124,115.628,0.797,0.665,-999,33.925,1.702,-2.515,27.052,-0.512,-1.64,5.058,-1.357,188.121,1,54.65,1.147,1.118,-999,-999,-999,54.65,1.681611443,b
105363,100.083,51.566,62.013,0.819,-999,-999,-999,3.051,0.819,58.116,1.766,-1.36,-999,21.009,-0.807,-0.724,37.107,-1.765,2.662,18.287,-0.193,82.731,0,-999,-999,-999,-999,-999,-999,0,5.06189782,b
105364,151.071,3.056,117.357,116.453,-999,-999,-999,3.2,38.812,216.357,5.444,0.343,-999,21.397,0.442,-1.215,116.482,1.616,2.091,21.098,2.029,231.589,1,78.477,1.196,-1.116,-999,-999,-999,78.477,0.001502705,s
105365,73.021,15.955,46.728,38.755,-999,-999,-999,2.552,38.755,48.052,1.359,-0.804,-999,20.374,-0.073,-1.751,27.679,-0.578,0.751,31.781,1.296,108.099,0,-999,-999,-999,-999,-999,-999,0,0.018636117,s
105366,146.161,15.185,96.421,248.914,-999,-999,-999,1.316,3.86,428.444,2.649,1.132,-999,48.376,0.756,1.821,128.162,0.66,0.508,101.903,0.641,346.439,1,251.906,-1.954,-2.399,-999,-999,-999,251.906,0.001502705,s
105367,119.737,16.885,89.724,3.439,-999,-999,-999,3.038,3.439,90.244,0.813,-1.412,-999,49.784,-0.533,0.243,40.46,-0.454,-2.794,12.307,2.713,121.652,0,-999,-999,-999,-999,-999,-999,0,0.018636117,s
105368,-999,67.556,17.561,4.613,-999,-999,-999,0.734,4.613,49.207,1.279,-1.367,-999,21.592,1.597,2.613,27.615,1.612,-2.936,42.05,-0.06,77.335,0,-999,-999,-999,-999,-999,-999,0,4.385841271,b
105369,159.623,71.175,118.284,10.407,-999,-999,-999,2.959,10.407,112.765,1.568,-1.384,-999,43.906,-0.583,-1.734,68.86,0.239,1.707,19.466,-0.961,179.29,0,-999,-999,-999,-999,-999,-999,0,1.681611443,b
105370,98.084,5.22,50.52,70.703,-999,-999,-999,2.831,31.9,96.778,1.565,0.361,-999,20.146,2.01,0.078,31.526,2.355,-2.733,58.658,-2.854,157.093,1,45.107,0.418,0.74,-999,-999,-999,45.107,0.307169524,b
105371,112.012,35.312,86.422,6.285,-999,-999,-999,3.018,6.285,83.283,0.947,-1.414,-999,42.767,-1.914,0.949,40.516,-1.338,-2.013,11.976,2.411,111.597,0,-999,-999,-999,-999,-999,-999,0,1.681611443,b
105372,117.49,2.642,83.716,50.413,-999,-999,-999,2.82,22.032,112.539,1.804,1.104,-999,22.546,-0.831,2.716,40.676,1.032,-1.45,16.976,-1.551,204.682,1,49.317,-0.093,1.708,-999,-999,-999,49.317,1.271259854,b
105373,169.832,30.135,116.864,77.835,-999,-999,-999,3.179,46.999,158.911,2.148,1.392,-999,30.974,0.204,0.231,66.533,1.713,-2.567,40.047,-1.974,360.872,1,61.404,0.632,1.658,-999,-999,-999,61.404,0.744056247,b
105374,250.155,44.035,171.213,52.007,-999,-999,-999,4.146,36.671,103.57,1.355,1.413,-999,30.499,-1.105,1.092,41.319,1.955,-2.395,37.175,2.696,234.008,1,31.752,-0.058,0.478,-999,-999,-999,31.752,2.966930437,b
105375,-999,66.12,42.056,103.247,-999,-999,-999,1.2,4.398,176.999,1.857,-0.056,-999,26.061,-0.248,2.549,48.394,0.488,1.601,73.625,0.427,212.346,1,102.544,-0.561,-1.968,-999,-999,-999,102.544,2.131525556,b
105376,-999,83.952,119.83,57.075,-999,-999,-999,2.405,4.654,159.204,0.411,-1.153,-999,69.109,0.117,0.162,28.369,2.176,1.404,62.464,-1.889,225.106,1,61.726,-0.091,2.783,-999,-999,-999,61.726,2.177309263,b
105377,148.267,71.019,85.425,26.328,-999,-999,-999,2.906,26.328,83.686,2.161,1.259,-999,26.478,0.041,2.144,57.208,-0.908,-1.393,23.932,2.319,121.624,0,-999,-999,-999,-999,-999,-999,0,2.36275006,b
105378,-999,94.992,19.771,15.499,-999,-999,-999,0.53,15.499,75.284,1.125,-1.39,-999,35.424,-1.465,1.591,39.859,-1.61,2.101,57.92,-1.344,105.572,0,-999,-999,-999,-999,-999,-999,0,0.002653311,s
105379,64.551,48.806,50.316,1.806,-999,-999,-999,2.437,1.806,54.38,1.437,-1.398,-999,22.313,0.204,-0.517,32.067,0.331,-2.951,22.15,1.018,67.157,0,-999,-999,-999,-999,-999,-999,0,1.681611443,b
105380,-999,75.833,44.824,32.56,-999,-999,-999,1.958,32.56,53.425,1.037,-1.406,-999,26.226,1.775,-0.903,27.199,1.438,1.025,62.53,-2.925,108.335,0,-999,-999,-999,-999,-999,-999,0,0.00150187,s
105381,92.592,10.976,64.957,24.039,-999,-999,-999,2.677,22.494,93.194,0.917,1.408,-999,31.426,0.872,0.966,28.824,1.866,-2.832,4.763,2.477,157.006,1,32.945,1.622,-0.231,-999,-999,-999,32.945,1.681611443,b
105382,26.765,88.849,24.389,34.718,1.095,44.802,3.828,0.586,24.914,145.051,1.062,-1.414,0,40.391,-0.561,-0.636,42.9,-0.175,-1.078,46.556,2.282,235.232,2,31.011,-1.484,2.128,30.749,-2.579,2.901,61.761,1.860205337,b
105383,183.024,47.558,62.936,79.03,-999,-999,-999,2.559,33.989,109.024,0.859,1.414,-999,34.034,1.716,2.681,29.245,2.336,0.198,58.499,1.423,140.653,1,45.744,0.873,-1.543,-999,-999,-999,45.744,1.454848473,b
105384,-999,59.966,142.898,3.874,-999,-999,-999,3.899,3.874,55.55,1.408,-1.383,-999,23.073,1.921,1.483,32.477,-1.343,-0.65,31.366,-3.092,77.463,0,-999,-999,-999,-999,-999,-999,0,6.681819072,b
105385,143.146,10.44,101.244,87.821,0.886,153.238,0.188,2.532,59.136,302.597,2.37,1.371,0.311,20.524,-1.379,-2.904,48.652,1.099,2.856,20.848,-3.098,351.009,3,91.309,1.063,-1.545,59.971,0.177,0.79,233.42,2.930917408,b
105386,129.348,52.957,91.022,40.716,-999,-999,-999,3.009,4.377,139.139,2.609,1.41,-999,26.681,-0.969,-1.244,69.612,-1.665,2.112,13.447,-2.079,219.451,1,42.847,-3.334,-0.682,-999,-999,-999,42.847,0.018636117,s
105387,115.513,34.056,89.672,3.564,-999,-999,-999,2.959,3.564,89.929,1.07,-1.414,-999,43.444,-0.345,2.731,46.485,-0.464,-0.596,10.902,1.12,187.047,0,-999,-999,-999,-999,-999,-999,0,0.018636117,s
105388,190.411,104.507,108.329,0.312,-999,-999,-999,3.165,0.312,108.88,2.032,-1.343,-999,35.911,0.012,-2.902,72.968,-0.667,0.291,37.445,-2.799,140.141,0,-999,-999,-999,-999,-999,-999,0,4.977953617,b
105389,223.431,71.78,175.384,59.16,4.618,444.043,-5.314,3.055,39.33,303.215,2.193,-1.384,0.592,57.463,2.315,-0.938,126.015,1.807,2.075,10.362,-1.3,268.753,3,47.34,-2.175,0.474,40.692,2.444,-1.571,119.737,2.129519381,b
105390,94.281,18.563,68.096,33.031,0.469,65.398,0.097,2.307,6.879,145.813,0.836,0.637,0,39.869,-0.709,-2.385,33.346,-1.166,-0.123,2.9,-2.591,210.681,2,37.324,0.156,2.776,35.274,0.624,0.698,72.598,0.00150187,s
105391,127.625,94.011,60.271,62.812,-999,-999,-999,3.186,34.764,118.297,1.403,-1.407,-999,22.815,-1.298,1.273,32.008,-2.252,-1.971,72.227,0.747,197.794,1,63.474,0.255,-1.864,-999,-999,-999,63.474,0.001502705,s
105392,-999,82.388,87.202,0.326,-999,-999,-999,2.356,0.326,68.05,1.102,-1.412,-999,32.382,0.204,3.029,35.669,-1.721,-1.896,52.736,0.609,40.773,0,-999,-999,-999,-999,-999,-999,0,5.494591984,b
105393,114.409,56.849,91.702,56.496,-999,-999,-999,1.962,47.954,192.549,1.126,-1.004,-999,41.491,0.016,2.32,46.717,-1.595,-2.844,24.031,-0.818,332.257,1,104.341,-0.757,0.057,-999,-999,-999,104.341,0.018636117,s
105394,190.652,91.395,112,22.227,-999,-999,-999,3.107,22.227,118,1.918,1.414,-999,40.436,-1.216,0.841,77.564,-1.205,-2.336,29.525,1.409,245.424,0,-999,-999,-999,-999,-999,-999,0,0.018636117,s
105395,136.429,8,91.529,32.647,-999,-999,-999,2.771,3.266,126.305,0.906,1.307,-999,48.344,-2.006,0.205,43.81,-1.683,2.957,23.584,2.707,150.885,1,34.151,-3.003,-0.932,-999,-999,-999,34.151,0.018636117,s
105396,87.518,8.101,43.372,107.086,-999,-999,-999,1.586,26.321,183.809,1.011,1.161,-999,30.038,-1.002,2.305,30.375,-0.718,0.745,68.82,0.922,203.34,1,123.395,-1.874,-2.172,-999,-999,-999,123.395,1.681611443,b
105397,104.387,24.627,64.354,57.648,-999,-999,-999,2.37,2.865,121.33,0.813,1.4,-999,36.654,0.972,-0.91,29.803,1.672,1.354,30.686,0.516,149.885,1,54.872,-1.124,-2.861,-999,-999,-999,54.872,0.018636117,s
105398,9.878,90.642,7.33,51.324,1.863,396.506,-0.498,0.228,42.488,339.675,2.418,-0.085,0,20.138,1.842,-1.673,48.697,2.032,-1.8,51.39,2.216,397.162,2,147.197,-1.539,0.317,123.643,0.324,-2.633,270.84,2.109045813,b
105399,66.753,54.043,63.938,1.031,-999,-999,-999,2.253,1.031,69.156,0.941,-1.413,-999,35.628,0.706,-1.943,33.528,1.193,2.14,31.763,0.189,96.442,0,-999,-999,-999,-999,-999,-999,0,1.925746281,b
105400,98.715,62.888,76.449,5.819,-999,-999,-999,2.646,5.819,77.019,1.31,-1.379,-999,33.337,0.201,-1.478,43.682,0.751,2.217,24.963,-0.304,95.698,0,-999,-999,-999,-999,-999,-999,0,0.018636117,s
105401,171.939,91.261,98.2,3.603,-999,-999,-999,3.159,3.603,100.96,1.992,1.381,-999,33.745,0.124,-0.015,67.215,-0.372,-3.136,31.004,-0.054,146.83,0,-999,-999,-999,-999,-999,-999,0,4.858960698,b
105402,167.408,72.762,125.743,134.287,1.233,126.453,-0.362,2.121,72.399,225.244,1.658,0.284,0.674,39.546,2.279,1.022,65.55,0.252,1.647,53.927,0.33,360.046,2,83.141,-0.751,-1.455,37.008,0.481,2.516,120.148,0.744056247,b
105403,100.813,42.138,71.102,81.954,0.889,67.535,-0.143,2.036,2.658,165.756,1.57,1.237,0.625,27.878,0.874,1.529,43.759,-0.539,2.996,32.013,1.8,207.199,2,50.702,0.211,-0.4,43.417,-0.678,-1.542,94.119,0.002653311,s
105404,109.547,4.21,72.44,119.051,0.134,254.123,1.049,1.428,32.147,403.507,0.495,0.882,0,75.953,-1.34,-1.497,37.627,-0.72,-2.784,38.576,-2.894,544.276,2,150.471,-1.093,-0.14,139.455,-0.959,1.949,289.927,0.071357137,b
105405,65.311,42.854,49.674,58.249,-999,-999,-999,1.682,0.996,119.677,1.997,0.329,-999,20.731,-0.318,-2.542,41.408,0.895,-1.376,17.975,3.101,153.687,1,57.538,0.089,1.1,-999,-999,-999,57.538,2.437033065,b
105406,132.873,5.405,80.314,67.253,-999,-999,-999,2.51,2.664,133.672,0.946,1.144,-999,35.001,0.301,2.221,33.109,1.802,-2.051,38.128,-2.203,139.896,1,65.562,3.71,0.531,-999,-999,-999,65.562,0.001502705,s
105407,87.409,26.152,56.06,180.793,4.83,959.758,-5.235,1.059,33.212,404.664,0.275,1.362,0.836,104.77,0.605,0.898,28.765,0.249,1.896,58.458,1.247,422.552,3,199.778,1.642,-1.971,36.658,-3.188,2.528,271.129,0.071357137,b
105408,116.07,19.663,43.507,143.661,5.12,975.073,-6.164,1.698,6.784,206.357,0.994,1.302,0.676,27.26,-1.384,0.865,27.097,-2.226,2.34,105.423,1.97,271.53,2,81.983,1.936,-0.978,70.017,-3.183,-1.526,152,0.001502705,s
105409,57.732,10.155,29.211,194.705,5.071,1656.745,-6.348,0.662,0.214,357.07,1.601,0.358,0.789,34.214,2.18,-1.743,54.784,1.52,-1.687,106.043,-1.821,302.399,2,161.452,-2.25,1.951,106.62,2.821,0.396,268.072,0.07389913,b
105410,101.998,82.451,92.783,12.277,-999,-999,-999,2.507,12.277,93.084,1.494,-1.412,-999,37.329,1.327,2.804,55.756,2.139,0.432,40.463,-1.67,209.161,0,-999,-999,-999,-999,-999,-999,0,0.018636117,s
105411,367.992,105.164,321.766,71.999,-999,-999,-999,3.832,16.279,197.125,2.409,-0.704,-999,31.949,-1.615,-1.401,76.955,2.161,-0.751,36.312,2.596,268.397,1,88.222,2.326,2.026,-999,-999,-999,88.222,7.285435288,b
105412,145.167,42.99,102.936,112.277,3.789,358.63,-3.322,1.85,1.433,241.47,0.946,1.413,0.855,65.911,1.037,2.607,62.371,1.266,-1.84,34.32,-2.806,279.871,2,69.69,2.411,0.278,43.498,-1.378,0.482,113.188,0.001502705,s
105413,180.143,104.131,135.787,40.762,-999,-999,-999,2.929,2.692,180.697,2.615,-0.531,-999,38.105,-0.253,-2.435,99.658,-1.212,0.332,27.284,-2.699,108.331,1,42.934,-0.31,3.007,-999,-999,-999,42.934,1.151432939,b
105414,-999,99.071,155.21,23.555,-999,-999,-999,3.507,23.555,84.768,1.447,-1.385,-999,34.637,-2.378,1.268,50.131,0.127,-2.56,55.508,-0.121,185.631,0,-999,-999,-999,-999,-999,-999,0,6.283749017,b
105415,84.79,63.112,66.879,22.143,-999,-999,-999,2.359,22.143,76.997,2.069,-1.096,-999,25.092,0.018,2.802,51.905,0.151,0.447,19.214,-2.617,176.331,0,-999,-999,-999,-999,-999,-999,0,2.059495016,b
105416,63.133,4.805,46.524,90.966,-999,-999,-999,1.265,8.839,154.936,1.839,0.613,-999,25.586,-1.043,-0.033,47.062,0.183,0.276,19.65,0.434,159.121,1,82.288,3.598,-2.937,-999,-999,-999,82.288,0.071357137,b
105417,347.492,23.088,167.778,128.332,1.367,184.262,0.004,3.705,21.136,242.698,1.161,0.544,0.724,28.461,-2.33,2.14,33.04,1.075,0.679,99.769,0.274,397.024,2,144.026,1.37,-2.5,37.17,0.003,0.76,181.196,0.744056247,b
105418,82.268,3.023,43.511,67.186,2.1,294.574,0.083,2.254,22.407,239.932,1.264,1.092,0.049,20.864,0.224,-0.681,26.377,0.737,-2.876,49.779,-2.792,301.296,2,126.087,-0.039,0.518,66.604,-2.139,-2.361,192.691,0.309795156,b
105419,101.121,56.179,82.072,136.44,1.353,88.956,1.605,1.242,7.095,265.076,1.504,0.095,0,51.001,-1.174,2.496,76.713,-2.368,2.841,25.571,1.467,308.85,2,104.378,2.113,-0.614,32.982,0.76,-0.405,137.361,2.209273434,b
105420,80.048,87.58,62.548,3.148,-999,-999,-999,2.392,3.148,72.233,2.294,-1.287,-999,21.928,0.097,3.025,50.305,-0.234,-0.89,39.267,1.908,168.236,0,-999,-999,-999,-999,-999,-999,0,4.893461332,b
105421,133.163,3.296,90.742,82.369,-999,-999,-999,2.129,0.856,186.537,1.206,1.076,-999,47.063,-0.335,1.44,56.736,-0.534,-0.679,38.255,-0.608,194.008,1,82.737,0.193,3.019,-999,-999,-999,82.737,0.018636117,s
105422,79.288,33.543,54.735,52.347,-999,-999,-999,2.166,2.155,117.033,1.757,1.404,-999,22.741,-0.389,-0.189,39.964,0.137,1.912,20.462,0.659,178.651,1,54.328,1.252,-2.056,-999,-999,-999,54.328,1.681611443,b
105423,83.814,8.817,41.19,123.152,-999,-999,-999,1.398,7.563,177.969,1.196,1.174,-999,28.332,2.16,1.979,33.898,1.559,-3.041,75.108,3.067,178.326,1,115.739,0.223,-0.243,-999,-999,-999,115.739,1.681611443,b
105424,199.399,75.523,145.463,2.164,-999,-999,-999,3.124,2.164,145.916,1.237,-1.406,-999,65.225,0.375,1.265,80.691,0.517,-1.898,17.707,1.154,86.787,0,-999,-999,-999,-999,-999,-999,0,1.88272407,b
105425,223.61,150.751,201.559,112.668,2.916,265.545,-1.874,2.388,22.652,304.815,3.147,-0.665,0.986,38.654,-1.653,0.212,121.644,0.676,0.737,47.198,-2.2,446.231,2,113.988,1.96,-2.813,30.528,-0.956,-0.271,144.516,1.440296151,b
105426,155.617,26.557,62.188,219.996,2.315,247.061,-1.296,2.578,57.488,275.544,1.999,0.074,0.031,22.438,1.938,0.43,44.859,2.365,-2.113,197.387,-2.396,347.589,3,112.883,-0.948,0.819,63.829,1.366,0.39,208.247,1.008542686,b
105427,89.357,38.733,62.33,93.396,2.634,188.508,-0.462,1.598,34.482,221.69,0.585,1.172,0.672,56.062,-0.093,-2.238,32.779,0.298,-0.688,28.976,-2.047,204.486,3,54.843,-0.189,2.069,43.798,2.445,0.194,132.849,1.681611443,b
105428,133.35,18.194,96.255,40.156,-999,-999,-999,2.945,5.171,105.938,1.687,1.414,-999,26.213,-1.601,-1.525,44.225,0.279,0.741,6.761,-0.367,177.152,1,35.5,3.227,3.113,-999,-999,-999,35.5,0.001502705,s
105429,98.428,0.257,66.649,37.572,-999,-999,-999,2.985,23.927,120.149,1.493,1.032,-999,25.472,0.814,-1.586,38.021,0.028,1.294,23.537,1.285,207.423,1,56.656,-2.018,-2.343,-999,-999,-999,56.656,0.018636117,s
105430,102.914,39.541,75.555,24.396,-999,-999,-999,2.993,24.396,76.049,0.838,-1.414,-999,41.368,0.727,-0.857,34.682,0.743,2.136,31.707,-2.87,101.95,0,-999,-999,-999,-999,-999,-999,0,0.018636117,s
105431,80.212,65.172,60.501,5.963,-999,-999,-999,2.761,5.963,59.821,1.913,-1.283,-999,20.535,-0.341,1.048,39.286,-1.204,-2.614,27.496,0.267,89.61,0,-999,-999,-999,-999,-999,-999,0,2.281517686,b
105432,117.875,12.868,75.057,36.7,5.789,1733.869,-8.369,2.647,5.057,273.156,0.519,1.375,0.876,52.788,1.36,1.425,27.422,0.963,-1.192,18.675,-0.616,378.984,2,108.992,-2.985,-2.049,83.954,2.804,1.304,192.946,0.001502705,s
105433,-999,81.039,35.757,0.598,-999,-999,-999,1.391,0.598,56.983,1.805,-1.36,-999,20.316,1.345,-2.388,36.667,1.833,2.592,46.983,-0.113,71.089,0,-999,-999,-999,-999,-999,-999,0,4.777329932,b
105434,262.198,44.957,203.816,39.223,-999,-999,-999,3.585,6.144,119.258,0.577,-1.021,-999,52.447,2.119,-2.659,30.257,-1.152,-1.192,29.709,0.504,206.016,1,36.554,0.1,1.479,-999,-999,-999,36.554,2.590815665,b
105435,130.556,98.288,58.506,62.289,0.021,20.036,3.661,2.532,47.088,130.516,1.897,1.171,0,22.253,-0.781,1.893,42.21,-0.841,-0.638,65.856,1.762,163.287,2,33.566,1.924,-2.303,32.488,1.903,-2.844,66.053,0.001502705,s
105436,135.468,9.6,87.071,39.466,-999,-999,-999,3.025,2.654,98.831,1.063,0.284,-999,28.596,2.411,-1.577,30.408,0.427,2.423,27.186,2.087,157.95,1,39.827,2.797,-0.325,-999,-999,-999,39.827,0.018636117,s
105437,-999,204.651,205.758,131.768,1.864,256.15,1.464,2.928,24.045,420.47,0.841,-1.295,0.025,97.067,0.914,-0.946,81.617,-0.263,1.735,130.481,-1.667,576.66,3,156.131,0.595,1.773,48.009,2.46,-1.366,241.786,0.744056247,b
105438,-999,76.369,67.369,7.272,-999,-999,-999,2.076,7.272,55.668,1.171,-1.317,-999,25.636,0.19,-1.701,30.031,-1.828,-1.215,49.976,1.587,102.71,0,-999,-999,-999,-999,-999,-999,0,5.641112588,b
105439,132.337,7.122,92.078,254.705,0.26,97.696,0.179,0.992,43.145,440.306,1.283,0.912,0.151,84.789,0.556,2.121,108.749,0.263,1.173,88.95,1.1,426.797,2,211.43,0.572,-1.707,35.339,0.312,-0.647,246.769,0.00150187,s
105440,91.795,28.743,63.524,2.406,-999,-999,-999,3.312,2.406,53.125,1.315,-1.412,-999,22.952,1.521,-2.162,30.173,0.254,0.898,7.443,-2.818,80.956,0,-999,-999,-999,-999,-999,-999,0,5.061937009,b
105441,88.252,3.978,51.784,54.289,0.781,97.853,0.94,2.834,21.399,152.212,1.579,1.216,0.003,20.461,-0.296,-1.746,32.298,0.107,1.059,40.382,0.949,164.09,2,67.579,0.655,-3.09,31.874,1.436,-0.541,99.453,0.307169524,b
